order_id,order_date,city,states,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age
ORD1000213,27-07-2023,Gurugram,Haryana,Online,Online Only,Eyeglasses,1,3631,0,3631,Cash,Female,32
ORD1000214,03-09-2024,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,2,2837,15,4822.9,Net Banking,Male,48
ORD1000215,22-05-2025,Kochi,Kerala,Online,Online Only,Sunglasses,1,2403,15,2042.55,Net Banking,Other,61
ORD1000216,15-02-2023,Lucknow,Uttar Pradesh,Offline,Online Only,Sunglasses,2,2707,15,4601.9,Cash,Male,26
ORD1000217,11-02-2022,Delhi,Delhi,Online,Online Only,Computer Glasses,2,3434,5,6524.6,Debit Card,Male,18
ORD1000218,08-01-2023,Mumbai,Maharashtra,Offline,Online Only,Contact Lenses,2,4442,15,7551.4,Credit Card,Male,25
ORD1000219,13-05-2024,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,1671,15,4261.05,Net Banking,Other,47
ORD1000220,13-08-2024,Coimbatore,Tamil Nadu,Offline,Online Only,Eyeglasses,3,3697,15,9427.35,Net Banking,Other,43
ORD1000221,03-11-2025,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,1399,20,2238.4,Credit Card,Male,42
ORD1000222,24-10-2022,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,2,3142,10,5655.6,Credit Card,Female,57
ORD1000223,21-06-2022,Hyderabad,Telangana,Offline,Mall Store,Sunglasses,2,4561,10,8209.8,Credit Card,Other,50
ORD1000224,19-08-2023,Bhopal,Madhya Pradesh,Offline,Online Only,Sunglasses,3,2989,10,8070.3,Cash,Other,34
ORD1000225,15-12-2022,Trivandrum,Kerala,Offline,Mall Store,Computer Glasses,1,3853,5,3660.35,Debit Card,Male,31
ORD1000226,18-03-2024,Cuttack,Odisha,Online,Online Only,Contact Lenses,1,4486,5,4261.7,Net Banking,Other,56
ORD1000227,31-03-2022,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,3,996,20,2390.4,Cash,Female,24
ORD1000228,16-06-2025,Kochi,Kerala,Online,Online Only,Sunglasses,3,2834,15,7226.7,Debit Card,Other,44
ORD1000229,30-01-2023,Noida,Uttar Pradesh,Offline,Online Only,Eyeglasses,1,3396,15,2886.6,Debit Card,Other,54
ORD1000230,01-01-2023,Pune,Maharashtra,Offline,Online Only,Sunglasses,3,1749,0,5247,Debit Card,Male,21
ORD1000231,04-12-2023,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,2,2656,15,4515.2,UPI,Female,27
ORD1000232,19-02-2022,Pune,Maharashtra,Online,Online Only,Sunglasses,1,3652,10,3286.8,Credit Card,Female,64
ORD1000233,21-04-2022,Jaipur,Rajasthan,Online,Online Only,Sunglasses,1,4027,10,3624.3,Cash,Other,46
ORD1000234,26-04-2024,Noida,Uttar Pradesh,Offline,Online Only,Computer Glasses,3,3170,15,8083.5,UPI,Male,19
ORD1000235,18-11-2025,Kolkata,West Bengal,Online,Online Only,Sunglasses,3,893,10,2411.1,Credit Card,Female,53
ORD1000236,23-09-2023,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,2,2633,10,4739.4,Credit Card,Female,37
ORD1000237,31-07-2025,Lucknow,Uttar Pradesh,Offline,Standalone Store,Sunglasses,3,4124,20,9897.6,Cash,Other,55
ORD1000238,20-11-2022,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,2,1613,5,3064.7,Cash,Male,60
ORD1000239,01-09-2025,Jaipur,Rajasthan,Offline,Standalone Store,Eyeglasses,2,2987,0,5974,UPI,Male,35
ORD1000240,25-07-2024,Pune,Maharashtra,Online,Online Only,Sunglasses,1,2438,20,1950.4,Credit Card,Female,29
ORD1000241,23-04-2024,Bhubaneswar,Odisha,Online,Online Only,Eyeglasses,1,3734,0,3734,Debit Card,Other,59
ORD1000242,14-12-2022,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,1,1402,5,1331.9,Net Banking,Female,26
ORD1000243,10-01-2025,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,2,4945,15,8406.5,Net Banking,Other,57
ORD1000244,21-03-2025,Chennai,Tamil Nadu,Offline,Standalone Store,Eyeglasses,1,4596,20,3676.8,Credit Card,Other,18
ORD1000245,06-11-2023,Pune,Maharashtra,Offline,Online Only,Computer Glasses,2,4275,0,8550,Cash,Other,53
ORD1000246,22-12-2023,Pune,Maharashtra,Offline,Online Only,Eyeglasses,2,3829,20,6126.4,Cash,Male,57
ORD1000247,27-05-2023,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,3507,5,9994.95,UPI,Other,26
ORD1000248,25-07-2023,Mumbai,Maharashtra,Offline,Mall Store,Contact Lenses,2,4306,15,7320.2,UPI,Other,43
ORD1000249,06-05-2025,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,1373,10,1235.7,UPI,Other,43
ORD1000250,16-10-2025,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,3,1184,10,3196.8,Credit Card,Male,44
ORD1000251,21-03-2025,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,2,4399,10,7918.2,UPI,Male,61
ORD1000252,28-01-2025,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,2004,0,6012,Net Banking,Female,24
ORD1000253,26-01-2022,Bhopal,Madhya Pradesh,Offline,High Street Store,Eyeglasses,2,4371,20,6993.6,Cash,Other,46
ORD1000254,25-04-2022,Patna,Bihar,Offline,Standalone Store,Sunglasses,3,3512,0,10536,Cash,Female,38
ORD1000255,16-03-2022,Gurugram,Haryana,Offline,Mall Store,Contact Lenses,1,1765,25,1323.75,UPI,Female,58
ORD1000256,01-12-2022,Lucknow,Uttar Pradesh,Online,Online Only,Eyeglasses,1,4500,20,3600,Credit Card,Female,57
ORD1000257,10-04-2024,Pune,Maharashtra,Online,Online Only,Sunglasses,1,2591,5,2461.45,UPI,Male,47
ORD1000258,20-04-2022,Cuttack,Odisha,Online,Online Only,Sunglasses,3,3281,5,9350.85,Credit Card,Other,36
ORD1000259,07-05-2024,Indore,Madhya Pradesh,Offline,Mall Store,Contact Lenses,2,2878,10,5180.4,Net Banking,Other,62
ORD1000260,06-10-2024,Kolkata,West Bengal,Offline,Online Only,Eyeglasses,1,1084,15,921.4,Credit Card,Male,36
ORD1000261,23-09-2025,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,1567,15,2663.9,Debit Card,Female,64
ORD1000262,19-03-2024,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,2,2960,10,5328,Credit Card,Other,21
ORD1000263,22-07-2022,Jaipur,Rajasthan,Online,Online Only,Sunglasses,1,4134,20,3307.2,UPI,Female,56
ORD1000264,07-09-2025,Ranchi,Jharkhand,Offline,Online Only,Sunglasses,3,2280,20,5472,Debit Card,Male,51
ORD1000265,15-02-2022,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,1,853,0,853,Debit Card,Female,24
ORD1000266,15-09-2025,Jaipur,Rajasthan,Online,Online Only,Computer Glasses,1,3878,0,3878,Net Banking,Female,20
ORD1000267,08-12-2023,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,3289,10,8880.3,Net Banking,Female,25
ORD1000268,13-06-2025,Faridabad,Haryana,Offline,High Street Store,Contact Lenses,2,4109,10,7396.2,Net Banking,Male,50
ORD1000269,23-11-2022,Cuttack,Odisha,Online,Online Only,Contact Lenses,3,2942,25,6619.5,Cash,Male,49
ORD1000270,02-01-2023,Hyderabad,Telangana,Offline,Standalone Store,Sunglasses,2,3337,25,5005.5,UPI,Male,54
ORD1000271,30-08-2024,Bengaluru,Karnataka,Offline,Mall Store,Sunglasses,2,1621,20,2593.6,Debit Card,Female,24
ORD1000272,11-01-2023,Hyderabad,Telangana,Offline,Mall Store,Computer Glasses,2,1573,15,2674.1,Net Banking,Male,38
ORD1000273,08-04-2024,Jaipur,Rajasthan,Offline,High Street Store,Contact Lenses,3,4494,0,13482,Cash,Male,53
ORD1000274,19-08-2023,Chennai,Tamil Nadu,Offline,High Street Store,Contact Lenses,1,4976,20,3980.8,Credit Card,Female,64
ORD1000275,14-07-2023,Coimbatore,Tamil Nadu,Offline,Online Only,Eyeglasses,1,4393,5,4173.35,Cash,Other,19
ORD1000276,09-07-2023,Faridabad,Haryana,Online,Online Only,Sunglasses,3,3989,5,11368.65,Credit Card,Other,22
ORD1000277,26-05-2024,Bengaluru,Karnataka,Offline,Standalone Store,Sunglasses,1,2078,10,1870.2,UPI,Male,51
ORD1000278,24-03-2022,Coimbatore,Tamil Nadu,Offline,High Street Store,Contact Lenses,1,4376,15,3719.6,Debit Card,Male,41
ORD1000279,28-06-2023,Pune,Maharashtra,Online,Online Only,Sunglasses,1,3560,10,3204,Net Banking,Male,63
ORD1000280,18-07-2025,Delhi,Delhi,Online,Online Only,Computer Glasses,3,3567,10,9630.9,Debit Card,Female,34
ORD1000281,28-11-2023,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,2,3398,15,5776.6,Cash,Female,42
ORD1000282,04-06-2022,Kochi,Kerala,Online,Online Only,Contact Lenses,3,2100,15,5355,Cash,Male,21
ORD1000283,14-12-2024,Gurugram,Haryana,Offline,Standalone Store,Computer Glasses,2,1240,20,1984,Net Banking,Other,51
ORD1000284,23-10-2025,Mumbai,Maharashtra,Online,Online Only,Sunglasses,3,1603,0,4809,Debit Card,Female,35
ORD1000285,01-09-2024,Noida,Uttar Pradesh,Offline,High Street Store,Contact Lenses,1,2888,10,2599.2,Net Banking,Other,55
ORD1000286,01-02-2024,Ranchi,Jharkhand,Offline,High Street Store,Contact Lenses,2,2421,0,4842,Cash,Female,39
ORD1000287,11-12-2024,Patna,Bihar,Online,Online Only,Sunglasses,1,2873,20,2298.4,Credit Card,Male,23
ORD1000288,01-12-2024,Patna,Bihar,Online,Online Only,Eyeglasses,3,1408,10,3801.6,Cash,Other,24
ORD1000289,08-07-2025,Hyderabad,Telangana,Offline,High Street Store,Sunglasses,2,2507,15,4261.9,Net Banking,Female,38
ORD1000290,15-04-2022,Indore,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,2,3480,10,6264,Cash,Female,19
ORD1000291,23-12-2025,Gurugram,Haryana,Offline,Mall Store,Computer Glasses,2,2185,0,4370,Cash,Female,53
ORD1000292,31-10-2024,Bhubaneswar,Odisha,Offline,Standalone Store,Sunglasses,3,4923,5,14030.55,UPI,Female,57
ORD1000293,15-05-2023,Ahmedabad,Gujarat,Offline,Standalone Store,Sunglasses,3,1935,15,4934.25,UPI,Male,57
ORD1000294,25-11-2024,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,3,2132,10,5756.4,Cash,Male,64
ORD1000295,01-04-2025,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,2,2584,0,5168,Cash,Other,37
ORD1000296,12-10-2022,Chandigarh,Chandigarh,Offline,Online Only,Sunglasses,3,2561,15,6530.55,Debit Card,Female,34
ORD1000297,29-03-2024,Bengaluru,Karnataka,Offline,Online Only,Contact Lenses,2,1280,10,2304,Debit Card,Other,19
ORD1000298,24-04-2022,Kochi,Kerala,Online,Online Only,Eyeglasses,1,2919,0,2919,Cash,Male,34
ORD1000299,28-01-2023,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,2039,15,1733.15,Debit Card,Other,57
ORD1000300,28-04-2025,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,2,4919,5,9346.1,UPI,Male,20
ORD1000301,06-08-2022,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,2,2051,0,4102,Debit Card,Male,47
ORD1000302,16-03-2025,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,3121,5,5929.9,UPI,Female,34
ORD1000303,26-10-2025,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,2,4439,10,7990.2,Net Banking,Other,64
ORD1000304,29-07-2024,Pune,Maharashtra,Online,Online Only,Computer Glasses,2,4462,20,7139.2,Net Banking,Male,25
ORD1000305,11-12-2025,Lucknow,Uttar Pradesh,Offline,Online Only,Computer Glasses,3,3507,15,8942.85,UPI,Male,54
ORD1000306,12-05-2024,Bhopal,Madhya Pradesh,Offline,Mall Store,Eyeglasses,2,1508,25,2262,Net Banking,Other,35
ORD1000307,26-11-2025,Kolkata,West Bengal,Offline,Standalone Store,Eyeglasses,1,4525,15,3846.25,Net Banking,Other,58
ORD1000308,20-11-2022,Faridabad,Haryana,Offline,Standalone Store,Sunglasses,1,845,0,845,Debit Card,Other,33
ORD1000309,07-10-2025,Kochi,Kerala,Offline,High Street Store,Computer Glasses,3,1199,0,3597,Credit Card,Male,38
ORD1000310,26-03-2025,Trivandrum,Kerala,Online,Online Only,Computer Glasses,2,1189,0,2378,Credit Card,Other,24
ORD1000311,16-01-2022,Delhi,Delhi,Online,Online Only,Contact Lenses,1,3729,20,2983.2,Net Banking,Male,40
ORD1000312,23-01-2025,Cuttack,Odisha,Offline,Mall Store,Contact Lenses,1,4093,20,3274.4,Net Banking,Female,56
ORD1000313,19-07-2023,Jaipur,Rajasthan,Online,Online Only,Contact Lenses,3,2265,15,5775.75,Debit Card,Female,34
ORD1000314,28-01-2023,Cuttack,Odisha,Offline,Mall Store,Eyeglasses,2,1981,5,3763.9,Debit Card,Other,61
ORD1000315,27-12-2024,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,929,15,789.65,Debit Card,Male,57
ORD1000316,30-01-2024,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,2,837,5,1590.3,Cash,Female,21
ORD1000317,24-04-2025,Cuttack,Odisha,Online,Online Only,Contact Lenses,1,1719,15,1461.15,UPI,Male,50
ORD1000318,10-01-2025,Pune,Maharashtra,Offline,Standalone Store,Sunglasses,1,1930,5,1833.5,Credit Card,Male,52
ORD1000319,18-07-2025,Delhi,Delhi,Online,Online Only,Contact Lenses,2,1344,0,2688,Cash,Male,30
ORD1000320,13-04-2022,Chandigarh,Chandigarh,Online,Online Only,Contact Lenses,1,4609,0,4609,Debit Card,Other,63
ORD1000321,05-07-2025,Kochi,Kerala,Offline,High Street Store,Sunglasses,1,2831,10,2547.9,UPI,Male,61
ORD1000322,12-06-2022,Cuttack,Odisha,Online,Online Only,Sunglasses,1,1070,20,856,Cash,Other,64
ORD1000323,18-05-2025,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,1,1719,5,1633.05,UPI,Other,37
ORD1000324,17-05-2022,Kolkata,West Bengal,Online,Online Only,Eyeglasses,1,3423,5,3251.85,Net Banking,Male,20
ORD1000325,14-01-2023,Faridabad,Haryana,Online,Online Only,Sunglasses,1,1964,5,1865.8,Net Banking,Other,21
ORD1000326,22-11-2022,Kochi,Kerala,Online,Online Only,Sunglasses,2,1230,0,2460,Credit Card,Male,63
ORD1000327,24-11-2022,Gurugram,Haryana,Online,Online Only,Computer Glasses,3,3431,0,10293,Credit Card,Male,41
ORD1000328,09-10-2024,Faridabad,Haryana,Online,Online Only,Computer Glasses,3,2840,15,7242,UPI,Female,54
ORD1000329,13-01-2023,Bhopal,Madhya Pradesh,Offline,High Street Store,Contact Lenses,3,1605,20,3852,UPI,Female,63
ORD1000330,20-05-2022,Bhubaneswar,Odisha,Offline,Mall Store,Contact Lenses,3,2667,25,6000.75,UPI,Female,24
ORD1000331,07-11-2025,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,3,1683,15,4291.65,Cash,Female,63
ORD1000332,28-10-2025,Trivandrum,Kerala,Online,Online Only,Contact Lenses,2,1623,5,3083.7,Debit Card,Female,20
ORD1000333,07-07-2024,Pune,Maharashtra,Online,Online Only,Sunglasses,2,2595,10,4671,Debit Card,Male,40
ORD1000334,21-04-2023,Trivandrum,Kerala,Offline,Standalone Store,Eyeglasses,1,3969,10,3572.1,UPI,Other,59
ORD1000335,12-09-2025,Ahmedabad,Gujarat,Offline,Standalone Store,Contact Lenses,3,3536,10,9547.2,UPI,Female,34
ORD1000336,12-01-2024,Jaipur,Rajasthan,Online,Online Only,Sunglasses,3,4868,10,13143.6,Credit Card,Other,64
ORD1000337,11-04-2022,Trivandrum,Kerala,Offline,Standalone Store,Sunglasses,1,3175,20,2540,Cash,Female,54
ORD1000338,24-12-2025,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,2,2089,20,3342.4,UPI,Male,20
ORD1000339,06-03-2024,Jaipur,Rajasthan,Offline,Online Only,Eyeglasses,3,1786,10,4822.2,Debit Card,Other,20
ORD1000340,02-04-2025,Mumbai,Maharashtra,Offline,High Street Store,Computer Glasses,1,2154,0,2154,Credit Card,Female,32
ORD1000341,08-06-2024,Trivandrum,Kerala,Online,Online Only,Computer Glasses,1,2217,0,2217,Debit Card,Female,41
ORD1000342,11-12-2022,Jaipur,Rajasthan,Online,Online Only,Eyeglasses,3,4932,5,14056.2,UPI,Female,22
ORD1000343,19-08-2022,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,2,1712,0,3424,UPI,Male,30
ORD1000344,31-05-2025,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,1,3910,20,3128,Debit Card,Female,46
ORD1000345,03-12-2025,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,3,3544,10,9568.8,Debit Card,Female,57
ORD1000346,07-12-2025,Patna,Bihar,Online,Online Only,Computer Glasses,2,4729,20,7566.4,Net Banking,Male,50
ORD1000347,10-02-2022,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,2,3182,15,5409.4,Debit Card,Other,50
ORD1000348,20-04-2023,Pune,Maharashtra,Offline,Online Only,Contact Lenses,3,2503,5,7133.55,Credit Card,Other,62
ORD1000349,22-02-2022,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,1,2515,15,2137.75,Credit Card,Other,44
ORD1000350,27-02-2025,Ahmedabad,Gujarat,Offline,High Street Store,Eyeglasses,2,1355,20,2168,Credit Card,Other,48
ORD1000351,10-06-2023,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,3,3518,5,10026.3,Credit Card,Other,47
ORD1000352,18-11-2024,Patna,Bihar,Offline,Mall Store,Eyeglasses,3,4797,0,14391,Debit Card,Other,19
ORD1000353,13-03-2025,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,2,1387,10,2496.6,Net Banking,Male,56
ORD1000354,16-04-2023,Kochi,Kerala,Offline,Mall Store,Sunglasses,2,3916,5,7440.4,Cash,Male,58
ORD1000355,12-10-2024,Delhi,Delhi,Online,Online Only,Computer Glasses,1,1806,0,1806,Cash,Other,47
ORD1000356,04-02-2024,Ranchi,Jharkhand,Offline,High Street Store,Eyeglasses,3,2046,15,5217.3,UPI,Other,45
ORD1000357,29-06-2025,Trivandrum,Kerala,Online,Online Only,Sunglasses,3,2044,15,5212.2,UPI,Other,39
ORD1000358,26-11-2022,Kochi,Kerala,Online,Online Only,Contact Lenses,2,1839,15,3126.3,Net Banking,Female,34
ORD1000359,14-07-2025,Gurugram,Haryana,Online,Online Only,Sunglasses,2,1684,5,3199.6,UPI,Female,43
ORD1000360,07-07-2024,Indore,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,3,3152,25,7092,Cash,Other,64
ORD1000361,05-06-2025,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,4546,10,4091.4,Credit Card,Other,29
ORD1000362,11-07-2023,Cuttack,Odisha,Offline,Mall Store,Contact Lenses,3,827,0,2481,UPI,Male,23
ORD1000363,27-08-2023,Bhopal,Madhya Pradesh,Online,Online Only,Contact Lenses,3,4798,15,12234.9,Net Banking,Male,40
ORD1000364,01-08-2024,Mumbai,Maharashtra,Offline,Mall Store,Sunglasses,2,4352,5,8268.8,UPI,Male,46
ORD1000365,23-08-2022,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,1,837,10,753.3,Net Banking,Other,46
ORD1000366,27-01-2023,Chandigarh,Chandigarh,Online,Online Only,Eyeglasses,1,1897,5,1802.15,UPI,Female,19
ORD1000367,26-02-2023,Bengaluru,Karnataka,Online,Online Only,Sunglasses,3,3954,15,10082.7,Credit Card,Male,44
ORD1000368,07-04-2022,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,3695,25,8313.75,Credit Card,Male,45
ORD1000369,26-10-2022,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,1,4915,20,3932,Credit Card,Female,54
ORD1000370,07-04-2022,Bengaluru,Karnataka,Offline,Mall Store,Eyeglasses,3,4978,5,14187.3,Debit Card,Other,22
ORD1000371,27-03-2025,Chennai,Tamil Nadu,Offline,High Street Store,Eyeglasses,3,4762,15,12143.1,Net Banking,Male,51
ORD1000372,20-01-2025,Bhubaneswar,Odisha,Offline,Online Only,Sunglasses,1,2654,20,2123.2,Credit Card,Male,41
ORD1000373,11-01-2024,Ranchi,Jharkhand,Offline,Standalone Store,Eyeglasses,2,3054,10,5497.2,UPI,Other,63
ORD1000374,06-05-2024,Coimbatore,Tamil Nadu,Offline,Online Only,Sunglasses,1,4475,15,3803.75,Debit Card,Male,32
ORD1000375,17-07-2022,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,3,4432,15,11301.6,UPI,Other,20
ORD1000376,18-01-2022,Cuttack,Odisha,Online,Online Only,Eyeglasses,1,1758,5,1670.1,Cash,Female,41
ORD1000377,20-11-2023,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,2,3745,0,7490,UPI,Female,32
ORD1000378,18-08-2023,Ahmedabad,Gujarat,Offline,Mall Store,Computer Glasses,1,3052,10,2746.8,Net Banking,Female,61
ORD1000379,16-10-2023,Mumbai,Maharashtra,Offline,Online Only,Contact Lenses,1,1815,0,1815,Credit Card,Male,39
ORD1000380,29-12-2025,Kolkata,West Bengal,Offline,Mall Store,Contact Lenses,2,915,10,1647,Debit Card,Female,25
ORD1000381,11-05-2023,Pune,Maharashtra,Online,Online Only,Sunglasses,3,4587,0,13761,UPI,Male,38
ORD1000382,07-06-2024,Faridabad,Haryana,Offline,Online Only,Computer Glasses,2,2812,5,5342.8,Cash,Other,63
ORD1000383,23-05-2025,Trivandrum,Kerala,Online,Online Only,Contact Lenses,3,964,5,2747.4,Net Banking,Female,62
ORD1000384,05-03-2024,Noida,Uttar Pradesh,Offline,Mall Store,Sunglasses,1,2842,15,2415.7,Debit Card,Male,25
ORD1000385,10-12-2023,Delhi,Delhi,Online,Online Only,Contact Lenses,3,1012,15,2580.6,Credit Card,Male,58
ORD1000386,01-05-2024,Mumbai,Maharashtra,Offline,Standalone Store,Eyeglasses,1,3735,10,3361.5,Credit Card,Other,32
ORD1000387,23-02-2022,Bhopal,Madhya Pradesh,Offline,Online Only,Computer Glasses,2,3519,10,6334.2,Net Banking,Female,49
ORD1000388,09-11-2023,Chandigarh,Chandigarh,Offline,Standalone Store,Contact Lenses,2,800,10,1440,Credit Card,Female,58
ORD1000389,19-12-2022,Bengaluru,Karnataka,Offline,Mall Store,Contact Lenses,1,2748,0,2748,Net Banking,Male,43
ORD1000390,03-10-2025,Faridabad,Haryana,Online,Online Only,Contact Lenses,2,3973,0,7946,Credit Card,Other,56
ORD1000391,06-08-2023,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,2,2508,15,4263.6,Cash,Other,32
ORD1000392,22-11-2023,Kolkata,West Bengal,Online,Online Only,Eyeglasses,2,904,0,1808,Credit Card,Female,57
ORD1000393,28-02-2023,Jaipur,Rajasthan,Offline,Online Only,Contact Lenses,3,1115,15,2843.25,UPI,Other,23
ORD1000394,04-11-2025,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,1,3943,0,3943,Cash,Male,49
ORD1000395,25-09-2024,Hyderabad,Telangana,Offline,Online Only,Eyeglasses,1,1514,20,1211.2,UPI,Male,45
ORD1000396,05-02-2023,Patna,Bihar,Online,Online Only,Computer Glasses,2,1906,5,3621.4,Credit Card,Other,24
ORD1000397,17-04-2024,Delhi,Delhi,Offline,High Street Store,Computer Glasses,3,1006,10,2716.2,Cash,Male,39
ORD1000398,29-10-2024,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,1693,10,3047.4,Net Banking,Male,58
ORD1000399,28-01-2023,Mumbai,Maharashtra,Offline,Mall Store,Computer Glasses,2,4908,0,9816,Debit Card,Other,29
ORD1000400,01-08-2024,Noida,Uttar Pradesh,Offline,Mall Store,Eyeglasses,3,4394,0,13182,Cash,Female,62
ORD1000401,08-04-2024,Delhi,Delhi,Offline,High Street Store,Contact Lenses,3,2968,5,8458.8,Net Banking,Female,63
ORD1000402,21-02-2022,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,2726,20,2180.8,Debit Card,Other,49
ORD1000403,04-03-2022,Trivandrum,Kerala,Online,Online Only,Sunglasses,3,4464,0,13392,Net Banking,Other,36
ORD1000404,20-08-2023,Mumbai,Maharashtra,Offline,High Street Store,Computer Glasses,2,1110,25,1665,UPI,Other,20
ORD1000405,17-08-2025,Coimbatore,Tamil Nadu,Online,Online Only,Contact Lenses,2,1553,15,2640.1,Debit Card,Other,46
ORD1000406,24-08-2022,Hyderabad,Telangana,Offline,High Street Store,Computer Glasses,2,1151,15,1956.7,UPI,Other,47
ORD1000407,06-01-2025,Pune,Maharashtra,Offline,Mall Store,Computer Glasses,1,957,10,861.3,Cash,Other,41
ORD1000408,29-03-2024,Noida,Uttar Pradesh,Online,Online Only,Computer Glasses,1,3578,5,3399.1,Cash,Female,37
ORD1000409,16-01-2022,Kochi,Kerala,Offline,High Street Store,Contact Lenses,2,2511,10,4519.8,Cash,Female,58
